timestamp,sensor_id,nh3_ppm,co2_ppm,temperature_c,humidity_percent,tds_ppm,outdoor_temp_c,outdoor_humidity_percent,pressure_hpa,wind_speed_ms,rain_forecast,outbreak_occurred,mortality_count,pfsi_score
2026-04-08T06:47:54.317702,1,11.4,928.3,23.6,70.3,307.5,24.0,78.5,1007.9,3.8,No rain expected,0,0,85.5
2026-04-08T07:47:54.317702,1,13.0,936.3,24.0,71.5,289.4,26.3,77.5,1007.3,4.4,No rain expected,0,0,82.3
2026-04-08T08:47:54.317702,1,12.7,953.4,23.5,66.4,285.3,27.4,73.0,1006.0,4.0,No rain expected,0,0,83.0
2026-04-08T09:47:54.317702,1,11.4,934.5,24.1,62.1,300.8,28.3,65.9,1005.4,3.6,No rain expected,0,0,83.4
2026-04-08T10:47:54.317702,1,11.8,910.3,25.2,57.5,313.4,29.8,60.6,1004.9,3.0,No rain expected,0,0,81.1
2026-04-08T11:47:54.317702,1,12.0,921.4,25.8,64.2,313.6,32.1,63.4,1005.7,2.0,No rain expected,0,0,77.9
2026-04-08T12:47:54.317702,1,12.9,933.4,26.4,56.3,303.7,33.3,52.7,1005.0,1.7,No rain expected,0,0,76.3
2026-04-08T13:47:54.317702,1,12.3,951.0,26.5,61.4,290.6,33.5,57.4,1005.8,0.9,No rain expected,0,0,77.0
2026-04-08T14:47:54.317702,1,12.3,949.9,26.6,62.4,290.7,33.9,59.3,1005.7,0.8,No rain expected,0,0,76.2
2026-04-08T15:47:54.317702,1,12.5,955.0,27.1,57.9,311.6,32.8,56.1,1004.7,2.2,No rain expected,0,0,76.8
2026-04-08T16:47:54.317702,1,12.1,937.6,25.6,60.5,307.7,31.5,57.5,1004.2,2.4,No rain expected,0,0,79.6
2026-04-08T17:47:54.317702,1,12.5,952.5,26.6,61.7,299.2,32.7,64.3,1005.8,3.5,No rain expected,0,0,77.5
2026-04-08T18:47:54.317702,1,11.4,904.9,25.8,61.3,289.3,31.5,63.3,1004.4,3.8,No rain expected,0,0,79.9
2026-04-08T19:47:54.317702,1,11.7,937.0,23.9,63.1,287.1,29.2,64.3,1004.7,3.5,No rain expected,0,0,82.4
2026-04-08T20:47:54.317702,1,11.2,928.4,24.4,64.4,285.9,28.0,72.9,1006.0,4.1,No rain expected,0,0,83.1
2026-04-08T21:47:54.317702,1,11.4,923.2,23.7,63.0,309.1,27.9,70.7,1006.6,3.0,No rain expected,0,0,83.7
2026-04-08T22:47:54.317702,1,12.4,944.7,23.7,70.3,306.3,26.1,81.6,1006.4,2.6,No rain expected,0,0,82.9
2026-04-08T23:47:54.317702,1,11.8,911.2,22.7,70.1,297.7,25.9,78.9,1006.2,2.1,No rain expected,0,0,83.3
2026-04-09T00:47:54.317702,1,13.7,948.8,22.9,72.7,308.8,22.5,81.1,1007.1,0.9,No rain expected,0,0,84.7
2026-04-09T01:47:54.317702,1,12.1,911.8,22.8,68.4,309.5,23.1,80.3,1007.2,1.4,No rain expected,0,0,86.6
2026-04-09T02:47:54.317702,1,11.0,916.2,22.5,67.8,302.7,23.5,81.2,1007.2,1.5,No rain expected,0,0,86.0
2026-04-09T03:47:54.317702,1,14.0,975.8,22.4,72.8,289.5,22.0,85.9,1008.1,1.4,Rain expected,0,0,83.9
2026-04-09T04:47:54.317702,1,12.6,939.8,22.8,71.0,302.2,24.2,87.2,1008.0,2.8,No rain expected,0,0,84.5
2026-04-09T05:47:54.317702,1,12.1,946.9,23.2,66.9,299.0,23.7,78.0,1007.8,2.9,No rain expected,0,0,86.8
2026-04-09T06:47:54.317702,1,12.3,938.2,23.6,69.0,302.4,26.3,82.3,1009.0,3.4,No rain expected,0,0,83.3
2026-04-09T07:47:54.317702,1,12.9,944.3,23.3,67.2,312.6,26.6,70.0,1009.2,3.5,No rain expected,0,0,83.3
2026-04-09T08:47:54.317702,1,12.8,939.1,24.1,64.5,297.8,28.0,72.9,1009.9,4.0,No rain expected,0,0,82.6
2026-04-09T09:47:54.317702,1,12.8,941.2,24.7,62.5,305.4,30.6,64.8,1010.0,2.9,No rain expected,0,0,80.2
2026-04-09T10:47:54.317702,1,11.4,903.1,25.8,59.8,300.4,31.6,64.6,1010.6,2.0,No rain expected,0,0,80.0
2026-04-09T11:47:54.317702,1,12.3,917.9,24.9,61.1,305.0,30.8,60.5,1011.3,1.3,No rain expected,0,0,80.6
2026-04-09T12:47:54.317702,1,12.3,945.7,26.2,58.3,297.3,32.4,52.8,1011.1,1.3,No rain expected,0,0,78.1
2026-04-09T13:47:54.317702,1,12.7,925.2,27.3,55.8,300.1,33.4,53.6,1010.1,1.1,No rain expected,0,0,75.7
2026-04-09T14:47:54.317702,1,12.0,945.1,26.1,55.9,298.4,31.9,50.3,1011.9,0.8,No rain expected,0,0,78.0
2026-04-09T15:47:54.317702,1,12.5,933.4,27.1,58.3,286.9,33.7,53.7,1010.9,2.2,No rain expected,0,0,76.5
2026-04-09T16:47:54.317702,1,12.9,954.4,25.9,59.9,287.6,31.3,56.4,1010.4,2.1,No rain expected,0,0,79.7
2026-04-09T17:47:54.317702,1,12.5,921.9,25.5,60.0,307.4,32.3,63.0,1010.9,3.2,No rain expected,0,0,79.0
2026-04-09T18:47:54.317702,1,12.8,958.6,25.1,59.5,307.7,30.9,64.5,1010.0,4.2,No rain expected,0,0,80.1
2026-04-09T19:47:54.317702,1,11.3,917.1,24.2,64.9,293.3,29.2,69.7,1011.1,4.4,No rain expected,0,0,81.8
2026-04-09T20:47:54.317702,1,11.6,930.0,24.3,66.6,287.9,28.6,68.4,1009.9,3.9,No rain expected,0,0,81.8
2026-04-09T21:47:54.317702,1,13.0,933.0,23.7,69.6,291.2,28.1,74.2,1010.5,3.0,No rain expected,0,0,81.2
2026-04-09T22:47:54.317702,1,12.3,942.5,22.9,71.1,292.1,25.3,76.4,1010.9,2.9,No rain expected,0,0,83.8
2026-04-09T23:47:54.317702,1,12.5,924.5,23.2,70.1,297.0,24.0,84.0,1009.9,1.7,No rain expected,0,0,85.5
2026-04-10T00:47:54.317702,1,11.4,910.6,22.4,68.4,311.7,24.6,82.6,1010.0,1.0,Rain expected,0,0,84.3
2026-04-10T01:47:54.317702,1,15.5,979.9,22.2,73.5,311.2,23.0,83.6,1009.6,0.5,Rain expected,0,0,82.2
2026-04-10T02:47:54.317702,1,14.2,977.0,22.5,73.2,285.8,24.2,84.6,1009.4,1.7,No rain expected,0,0,82.6
2026-04-10T03:47:54.317702,1,13.5,946.1,22.9,71.4,299.4,22.1,83.1,1009.0,1.9,No rain expected,0,0,84.8
2026-04-10T04:47:54.317702,1,13.9,977.6,22.8,71.6,288.7,23.4,78.5,1008.8,2.2,No rain expected,0,0,84.7
2026-04-10T05:47:54.317702,1,12.7,939.5,22.5,66.1,311.5,23.5,77.0,1007.3,2.9,No rain expected,0,0,85.8
2026-04-10T06:47:54.317702,1,11.9,928.1,22.9,66.1,310.0,25.2,77.8,1007.8,4.1,No rain expected,0,0,85.4
2026-04-10T07:47:54.317702,1,11.3,910.4,23.9,65.4,304.0,25.2,75.2,1007.3,3.7,No rain expected,0,0,85.7
2026-04-10T08:47:54.317702,1,12.4,933.3,24.0,66.5,311.1,26.7,69.9,1006.6,3.5,No rain expected,0,0,83.3
2026-04-10T09:47:54.317702,1,12.7,948.4,25.0,62.8,313.2,30.5,71.0,1005.2,3.7,No rain expected,0,0,79.9
2026-04-10T10:47:54.317702,1,11.2,910.2,24.9,60.3,313.5,30.2,62.1,1005.6,2.9,No rain expected,0,0,81.7
2026-04-10T11:47:54.317702,1,12.3,929.6,25.4,60.8,286.5,31.0,57.7,1005.6,1.7,No rain expected,0,0,80.4
2026-04-10T12:47:54.317702,1,11.5,904.1,26.4,57.6,313.1,33.6,55.0,1004.7,1.6,No rain expected,0,0,76.9
2026-04-10T13:47:54.317702,1,11.8,911.7,26.6,60.8,303.1,32.3,57.1,1005.2,1.0,No rain expected,0,0,78.5
2026-04-10T14:47:54.317702,1,11.5,916.3,27.3,59.7,303.2,34.0,59.8,1005.0,1.1,No rain expected,0,0,76.7
2026-04-10T15:47:54.317702,1,12.4,919.7,26.4,59.9,301.7,33.1,57.6,1004.5,1.5,No rain expected,0,0,77.8
2026-04-10T16:47:54.317702,1,11.4,936.3,26.4,62.4,302.1,32.4,61.8,1005.5,2.4,No rain expected,0,0,78.0
2026-04-10T17:47:54.317702,1,12.5,954.8,25.7,60.3,290.0,30.8,58.4,1006.0,3.0,No rain expected,0,0,80.3
2026-04-10T18:47:54.317702,1,11.2,904.2,24.8,60.8,314.6,30.6,65.6,1005.3,3.7,No rain expected,0,0,81.2
2026-04-10T19:47:54.317702,1,12.3,924.4,23.9,60.7,304.3,28.3,66.3,1005.2,4.4,No rain expected,0,0,83.7
2026-04-10T20:47:54.317702,1,12.2,951.5,24.1,67.0,294.8,28.1,73.9,1006.0,4.0,No rain expected,0,0,81.9
2026-04-10T21:47:54.317702,1,12.2,945.9,23.6,68.6,295.0,25.9,78.1,1005.1,3.4,No rain expected,0,0,83.9
2026-04-10T22:47:54.317702,1,11.4,937.6,23.4,66.1,291.6,24.3,74.2,1005.4,2.1,No rain expected,0,0,86.6
2026-04-10T23:47:54.317702,1,11.3,915.0,23.4,68.5,310.2,25.7,79.1,1005.6,1.7,No rain expected,0,0,84.5
2026-04-11T00:47:54.317702,1,16.4,983.5,22.7,76.6,294.1,24.4,87.7,1005.7,0.8,No rain expected,0,0,81.1
2026-04-11T01:47:54.317702,1,13.0,931.4,22.1,67.6,289.3,24.2,79.6,1007.1,0.5,No rain expected,0,0,83.8
2026-04-11T02:47:54.317702,1,14.0,954.8,22.5,72.3,313.9,24.0,83.6,1007.1,1.4,No rain expected,0,0,82.9
2026-04-11T03:47:54.317702,1,15.7,997.0,22.3,75.6,310.3,22.4,88.3,1008.2,1.7,No rain expected,0,0,82.3
2026-04-11T04:47:54.317702,1,13.2,965.6,22.6,72.1,293.4,23.1,85.1,1007.1,2.6,No rain expected,0,0,84.5
2026-04-11T05:47:54.317702,1,12.9,944.3,22.9,70.7,308.1,23.2,81.2,1008.1,3.5,No rain expected,0,0,85.6
2026-04-11T06:47:54.317702,1,11.6,920.7,23.1,70.6,300.5,24.7,77.5,1007.8,4.0,No rain expected,0,0,85.0
2026-04-11T07:47:54.317702,1,11.4,933.7,23.9,65.7,311.4,27.6,73.3,1008.5,3.7,No rain expected,0,0,83.0
2026-04-11T08:47:54.317702,1,12.0,927.1,24.1,68.7,306.8,29.4,73.0,1008.8,3.9,No rain expected,0,0,80.1
2026-04-11T09:47:54.317702,1,12.1,921.7,24.4,61.6,309.4,27.9,69.1,1010.3,3.2,No rain expected,0,0,83.6
2026-04-11T10:47:54.317702,1,12.0,940.9,25.5,56.8,307.0,31.2,57.8,1010.2,2.0,No rain expected,0,0,79.2
2026-04-11T11:47:54.317702,1,12.2,921.1,25.9,59.7,304.2,32.7,61.8,1010.9,2.1,No rain expected,0,0,78.4
2026-04-11T12:47:54.317702,1,12.9,962.9,26.0,55.2,301.4,32.3,54.8,1010.1,1.5,No rain expected,0,0,77.0
2026-04-11T13:47:54.317702,1,11.4,902.7,26.5,58.8,307.9,32.0,56.6,1011.4,0.7,No rain expected,0,0,78.9
2026-04-11T14:47:54.317702,1,11.7,915.9,26.6,55.4,286.3,32.6,53.7,1010.7,1.5,No rain expected,0,0,77.3
2026-04-11T15:47:54.317702,1,12.3,945.6,26.2,58.6,302.5,31.4,60.3,1010.5,1.3,No rain expected,0,0,79.1
2026-04-11T16:47:54.317702,1,11.8,936.0,26.4,61.2,301.2,31.8,57.6,1011.2,2.4,No rain expected,0,0,78.9
2026-04-11T17:47:54.317702,1,11.4,932.5,26.2,61.0,300.9,32.9,57.1,1011.3,3.0,No rain expected,0,0,78.1
2026-04-11T18:47:54.317702,1,12.2,933.5,25.1,63.4,292.8,30.2,63.7,1010.9,3.3,No rain expected,0,0,80.5
2026-04-11T19:47:54.317702,1,12.6,944.4,24.1,65.0,311.5,30.2,64.2,1011.3,4.1,No rain expected,0,0,80.1
2026-04-11T20:47:54.317702,1,13.0,942.6,23.7,66.3,301.2,26.5,67.2,1011.4,3.8,No rain expected,0,0,83.6
2026-04-11T21:47:54.317702,1,12.5,956.4,23.8,69.2,312.7,25.4,75.8,1011.3,2.9,No rain expected,0,0,83.7
2026-04-11T22:47:54.317702,1,12.3,934.3,23.1,69.1,306.3,26.2,79.8,1010.5,2.0,No rain expected,0,0,83.6
2026-04-11T23:47:54.317702,1,13.2,936.3,23.3,71.5,313.1,24.2,79.4,1010.4,1.5,No rain expected,0,0,84.4
2026-04-12T00:47:54.317702,1,11.9,921.0,22.3,68.6,297.9,24.4,80.6,1009.1,1.2,No rain expected,0,0,84.1
2026-04-12T01:47:54.317702,1,14.2,965.1,22.5,72.0,304.8,23.9,85.1,1010.0,1.0,No rain expected,0,0,83.1
2026-04-12T02:47:54.317702,1,11.7,932.2,22.7,70.8,289.4,23.5,84.2,1008.2,1.1,No rain expected,0,0,85.5
2026-04-12T03:47:54.317702,1,13.5,942.6,22.5,72.8,285.1,22.6,84.0,1009.2,2.2,No rain expected,0,0,84.7
2026-04-12T04:47:54.317702,1,14.2,969.2,23.1,73.2,310.1,23.2,85.3,1007.8,2.5,No rain expected,0,0,84.5
2026-04-12T05:47:54.317702,1,15.9,985.2,22.5,74.1,301.3,23.8,85.2,1006.9,3.5,No rain expected,0,0,82.0
2026-04-12T06:47:54.317702,1,12.6,942.3,23.1,66.6,288.0,24.4,72.8,1008.0,3.3,No rain expected,0,0,86.2
2026-04-12T07:47:54.317702,1,11.4,904.1,23.6,70.3,299.4,27.7,76.7,1005.9,4.4,No rain expected,0,0,82.0
2026-04-12T08:47:54.317702,1,11.5,907.0,24.3,62.8,294.5,26.9,71.4,1006.9,3.9,No rain expected,0,0,84.7
2026-04-12T09:47:54.317702,1,11.8,911.6,24.8,64.7,301.2,29.2,70.6,1006.4,3.0,No rain expected,0,0,81.4
2026-04-12T10:47:54.317702,1,11.8,931.9,25.8,60.6,296.0,31.8,60.5,1006.3,2.2,No rain expected,0,0,79.5
2026-04-12T11:47:54.317702,1,11.7,919.5,25.4,54.8,302.7,31.2,55.5,1005.5,1.6,No rain expected,0,0,78.9
2026-04-12T12:47:54.317702,1,12.4,948.6,26.3,58.1,294.2,31.3,53.7,1004.9,1.3,No rain expected,0,0,79.1
2026-04-12T13:47:54.317702,1,11.4,910.1,26.3,56.2,295.2,33.0,54.0,1006.0,1.3,No rain expected,0,0,77.3
2026-04-12T14:47:54.317702,1,11.8,940.1,27.4,58.7,294.0,33.9,52.8,1005.8,1.5,No rain expected,0,0,76.3
2026-04-12T15:47:54.317702,1,11.6,921.7,26.8,55.3,286.0,33.4,51.5,1006.0,1.3,No rain expected,0,0,76.4
2026-04-12T16:47:54.317702,1,12.1,933.5,26.9,62.7,285.8,33.8,60.8,1005.5,2.7,No rain expected,0,0,76.3
2026-04-12T17:47:54.317702,1,12.3,943.1,25.8,59.1,285.7,31.6,57.9,1004.5,3.5,No rain expected,0,0,79.5
2026-04-12T18:47:54.317702,1,13.0,949.1,25.9,58.3,309.7,31.6,62.2,1005.3,3.4,No rain expected,0,0,78.7
2026-04-12T19:47:54.317702,1,12.5,944.6,23.9,63.1,300.4,29.7,66.3,1005.2,4.5,No rain expected,0,0,81.4
2026-04-12T20:47:54.317702,1,12.7,952.8,23.9,69.5,299.4,28.4,74.1,1005.1,3.4,No rain expected,0,0,80.7
2026-04-12T21:47:54.317702,1,12.8,922.5,23.7,68.5,290.8,25.7,73.8,1006.2,3.3,No rain expected,0,0,84.1
2026-04-12T22:47:54.317702,1,12.2,943.6,23.0,67.7,303.2,24.5,72.7,1005.9,2.2,No rain expected,0,0,85.8
2026-04-12T23:47:54.317702,1,13.8,941.6,22.9,72.9,286.0,24.3,81.8,1005.6,1.7,Rain expected,0,0,83.9
2026-04-13T00:47:54.317702,1,17.0,1014.9,23.1,76.3,286.9,24.7,87.7,1007.0,0.9,No rain expected,0,0,81.3
2026-04-13T01:47:54.317702,1,12.6,943.1,23.0,70.3,298.7,22.6,85.7,1006.0,1.0,No rain expected,0,0,86.0
2026-04-13T02:47:54.317702,1,17.4,1018.6,22.7,76.1,288.3,21.6,87.3,1006.5,1.3,No rain expected,0,0,81.4
2026-04-13T03:47:54.317702,1,12.2,924.5,22.8,71.2,289.3,22.5,84.7,1006.9,1.7,No rain expected,0,0,85.9
2026-04-13T04:47:54.317702,1,11.2,932.2,22.3,69.7,303.4,24.8,84.4,1007.0,2.7,No rain expected,0,0,83.5
2026-04-13T05:47:54.317702,1,12.4,928.4,22.7,67.7,285.2,24.1,78.8,1007.5,3.6,No rain expected,0,0,85.6
2026-04-13T06:47:54.317702,1,12.1,918.7,23.4,65.3,306.1,24.9,73.2,1009.0,3.3,No rain expected,0,0,86.0
2026-04-13T07:47:54.317702,1,11.6,927.7,23.7,65.9,292.7,27.3,70.7,1008.2,3.6,No rain expected,0,0,83.5
2026-04-13T08:47:54.317702,1,12.5,954.0,23.8,66.6,298.5,28.8,73.7,1010.1,3.7,No rain expected,0,0,81.3
2026-04-13T09:47:54.317702,1,11.2,915.4,24.8,66.0,303.5,30.7,69.9,1010.5,3.5,No rain expected,0,0,79.6
2026-04-13T10:47:54.317702,1,11.2,937.1,24.5,63.0,303.0,30.5,63.9,1009.4,2.2,No rain expected,0,0,80.8
2026-04-13T11:47:54.317702,1,12.7,922.3,26.5,60.8,301.7,32.6,58.9,1010.6,1.4,No rain expected,0,0,78.0
2026-04-13T12:47:54.317702,1,11.2,923.3,26.2,58.5,304.9,32.5,59.6,1011.0,1.0,No rain expected,0,0,78.4
2026-04-13T13:47:54.317702,1,12.3,916.3,26.9,59.5,300.3,34.2,54.9,1011.7,1.0,No rain expected,0,0,76.4
2026-04-13T14:47:54.317702,1,12.0,924.8,25.8,54.3,311.0,31.9,53.0,1011.5,0.8,No rain expected,0,0,77.6
2026-04-13T15:47:54.317702,1,12.7,921.9,26.6,58.9,285.3,33.9,60.0,1011.0,2.1,No rain expected,0,0,76.7
2026-04-13T16:47:54.317702,1,12.9,950.6,25.9,55.2,294.1,31.4,54.4,1010.9,2.2,No rain expected,0,0,78.1
2026-04-13T17:47:54.317702,1,12.8,948.9,25.8,60.9,301.1,32.8,63.8,1010.7,2.9,No rain expected,0,0,77.9
2026-04-13T18:47:54.317702,1,12.8,945.4,25.4,60.4,296.1,31.5,64.4,1010.7,3.9,No rain expected,0,0,79.6
2026-04-13T19:47:54.317702,1,12.1,939.7,24.1,65.1,301.1,28.6,66.0,1010.4,4.3,No rain expected,0,0,82.0
2026-04-13T20:47:54.317702,1,11.9,939.7,23.6,67.2,310.8,27.3,71.4,1010.7,4.1,No rain expected,0,0,82.8
2026-04-13T21:47:54.317702,1,11.3,907.7,23.6,66.7,292.5,27.2,74.4,1010.4,3.2,No rain expected,0,0,83.7
2026-04-13T22:47:54.317702,1,11.7,916.7,23.0,63.9,295.4,26.0,72.6,1010.7,2.0,No rain expected,0,0,85.8
2026-04-13T23:47:54.317702,1,13.6,967.7,22.7,70.8,304.2,24.9,82.8,1008.9,1.3,No rain expected,0,0,83.1
2026-04-14T00:47:54.317702,1,13.5,952.4,23.2,72.3,310.2,23.2,87.5,1009.7,0.7,No rain expected,0,0,85.1
2026-04-14T01:47:54.317702,1,11.9,938.9,22.4,67.5,289.3,22.5,80.1,1009.4,0.9,No rain expected,0,0,86.6
2026-04-14T02:47:54.317702,1,12.9,935.0,22.7,72.3,309.4,22.5,88.0,1008.7,0.8,No rain expected,0,0,85.0
2026-04-14T03:47:54.317702,1,12.0,926.0,22.9,70.4,285.6,22.6,80.0,1007.5,1.7,No rain expected,0,0,86.4
2026-04-14T04:47:54.317702,1,14.3,980.7,22.5,71.9,313.3,23.5,80.0,1008.9,2.5,No rain expected,0,0,83.3
2026-04-14T05:47:54.317702,1,14.5,948.6,22.7,72.9,285.1,25.5,84.5,1007.1,3.0,Rain expected,0,0,81.9
2026-04-14T06:47:54.317702,1,12.6,927.9,23.3,66.2,292.7,26.3,76.2,1006.4,4.1,No rain expected,0,0,84.4
2026-04-14T07:47:54.317702,1,12.8,932.2,24.1,63.9,303.2,27.5,69.9,1006.6,3.8,No rain expected,0,0,83.2
2026-04-14T08:47:54.317702,1,11.6,918.8,24.2,62.2,311.5,27.3,65.3,1006.7,3.4,No rain expected,0,0,84.2
2026-04-14T09:47:54.317702,1,11.9,923.9,24.7,63.5,310.0,28.1,70.2,1006.5,3.2,No rain expected,0,0,82.7
2026-04-14T10:47:54.317702,1,11.1,921.1,24.7,59.3,300.1,29.1,62.0,1006.3,2.0,No rain expected,0,0,82.9
2026-04-14T11:47:54.317702,1,13.0,940.3,25.6,60.5,300.9,30.9,60.0,1005.4,1.8,No rain expected,0,0,80.0
2026-04-14T12:47:54.317702,1,13.0,932.1,25.9,58.7,307.1,32.2,52.8,1005.6,1.3,No rain expected,0,0,78.3
2026-04-14T13:47:54.317702,1,11.3,938.7,25.8,61.9,305.9,31.6,59.2,1005.1,0.5,No rain expected,0,0,79.3
2026-04-14T14:47:54.317702,1,11.6,908.3,26.1,58.0,312.5,31.6,59.1,1006.0,1.0,No rain expected,0,0,79.1
2026-04-14T15:47:54.317702,1,12.6,924.1,25.9,54.7,291.7,31.8,54.1,1005.8,1.7,No rain expected,0,0,77.9
2026-04-14T16:47:54.317702,1,11.5,907.2,25.9,57.2,293.3,32.6,60.1,1005.5,2.0,No rain expected,0,0,78.2
2026-04-14T17:47:54.317702,1,12.8,930.7,26.3,61.2,310.1,32.1,61.5,1004.1,2.8,No rain expected,0,0,78.3
2026-04-14T18:47:54.317702,1,12.2,933.0,25.7,62.2,311.8,32.0,67.2,1005.6,3.9,No rain expected,0,0,78.5
2026-04-14T19:47:54.317702,1,12.1,911.9,24.1,61.6,313.6,28.7,64.7,1005.6,4.0,No rain expected,0,0,82.9
2026-04-14T20:47:54.317702,1,11.9,914.0,23.5,60.2,293.4,27.5,65.4,1005.7,3.6,No rain expected,0,0,85.1
2026-04-14T21:47:54.317702,1,12.6,919.1,23.9,68.3,314.0,25.7,78.0,1006.4,2.8,No rain expected,0,0,83.8
2026-04-14T22:47:54.317702,1,11.0,907.9,23.6,69.6,289.3,26.8,78.4,1005.2,2.3,No rain expected,0,0,83.3
2026-04-14T23:47:54.317702,1,12.6,929.1,22.6,68.3,287.2,23.5,76.5,1007.1,2.1,No rain expected,0,0,85.7
2026-04-15T00:47:54.317702,1,14.6,985.6,22.8,72.8,298.1,24.5,82.2,1007.0,1.5,No rain expected,0,0,82.8
2026-04-15T01:47:54.317702,1,15.3,991.3,22.9,73.3,286.6,24.3,85.9,1006.4,1.3,No rain expected,0,0,83.0
2026-04-15T02:47:54.317702,1,14.6,956.2,22.8,72.1,297.4,24.0,88.5,1007.6,1.1,No rain expected,0,0,83.7
2026-04-15T03:47:54.317702,1,11.9,946.5,22.8,71.1,311.4,23.5,87.4,1007.8,2.2,No rain expected,0,0,85.2
2026-04-15T04:47:54.317702,1,15.3,997.4,22.3,73.8,311.5,23.3,87.7,1008.8,2.9,No rain expected,0,0,82.0
2026-04-15T05:47:54.317702,1,12.4,949.7,22.9,66.4,296.5,25.0,77.1,1009.4,3.5,No rain expected,0,0,85.4
2026-04-15T06:47:54.317702,1,11.1,926.0,23.4,69.1,313.7,24.7,81.7,1008.6,3.5,Rain expected,0,0,85.2
2026-04-15T07:47:54.317702,1,12.1,948.0,24.0,69.6,309.4,25.2,73.6,1008.6,3.5,No rain expected,0,0,83.9
2026-04-15T08:47:54.317702,1,11.1,931.9,24.4,65.0,298.3,28.4,73.4,1010.3,3.3,No rain expected,0,0,82.4
2026-04-15T09:47:54.317702,1,12.4,951.8,24.9,66.4,303.8,29.1,68.2,1009.3,3.3,No rain expected,0,0,80.5
2026-04-15T10:47:54.317702,1,11.9,914.5,25.0,62.4,304.5,30.3,63.4,1010.2,2.8,No rain expected,0,0,80.8
2026-04-15T11:47:54.317702,1,11.7,912.0,25.8,59.7,306.1,31.3,58.1,1011.2,2.0,No rain expected,0,0,80.1
2026-04-15T12:47:54.317702,1,11.5,927.5,25.9,61.7,310.2,32.6,60.6,1010.0,1.4,No rain expected,0,0,78.2
2026-04-15T13:47:54.317702,1,12.6,939.3,26.4,58.4,293.9,31.9,52.6,1010.3,1.4,No rain expected,0,0,78.5
2026-04-15T14:47:54.317702,1,12.2,945.4,26.7,54.4,307.7,34.1,50.5,1010.7,1.4,No rain expected,0,0,74.9
2026-04-15T15:47:54.317702,1,11.5,917.7,26.3,54.6,310.3,33.2,51.3,1010.2,1.9,No rain expected,0,0,76.4
2026-04-15T16:47:54.317702,1,12.8,945.3,27.0,56.8,286.3,33.6,53.6,1011.6,2.0,No rain expected,0,0,76.0
2026-04-15T17:47:54.317702,1,11.7,932.4,26.0,58.9,289.9,31.9,56.1,1010.1,2.8,No rain expected,0,0,79.2
2026-04-15T18:47:54.317702,1,12.7,959.3,25.1,63.2,295.5,31.8,67.4,1010.5,3.7,No rain expected,0,0,78.6
2026-04-15T19:47:54.317702,1,11.9,924.1,24.8,63.4,303.6,30.5,70.5,1011.3,3.6,No rain expected,0,0,80.3
2026-04-15T20:47:54.317702,1,11.6,941.5,23.7,62.3,299.4,27.4,65.5,1009.8,3.4,No rain expected,0,0,84.4
2026-04-15T21:47:54.317702,1,11.1,928.9,23.5,64.3,310.8,26.8,72.5,1010.1,3.1,No rain expected,0,0,84.5
2026-04-15T22:47:54.317702,1,12.2,952.1,22.9,69.8,301.8,25.4,80.7,1011.1,2.1,No rain expected,0,0,83.9
2026-04-15T23:47:54.317702,1,15.1,980.5,23.4,74.4,305.5,24.5,84.2,1010.0,2.2,No rain expected,0,0,82.4
2026-04-16T00:47:54.317702,1,12.7,956.8,23.1,68.4,292.2,23.2,79.1,1009.5,1.2,No rain expected,0,0,86.7
2026-04-16T01:47:54.317702,1,11.5,917.0,22.1,70.2,306.8,22.8,81.1,1010.0,1.2,No rain expected,0,0,84.8
2026-04-16T02:47:54.317702,1,14.2,957.6,22.4,71.6,301.1,21.8,84.9,1008.5,1.3,No rain expected,0,0,83.9
2026-04-16T03:47:54.317702,1,16.0,974.9,22.9,75.4,294.1,24.5,89.1,1007.7,1.5,No rain expected,0,0,82.0
2026-04-16T04:47:54.317702,1,13.3,955.4,22.9,71.3,298.1,22.9,78.1,1008.7,2.7,No rain expected,0,0,85.7
2026-04-16T05:47:54.317702,1,12.4,952.8,23.0,67.4,289.2,23.4,80.2,1006.8,3.0,No rain expected,0,0,87.0
2026-04-16T06:47:54.317702,1,14.4,976.8,23.0,73.2,287.7,25.6,81.9,1007.0,3.4,Rain expected,0,0,82.3
2026-04-16T07:47:54.317702,1,14.2,973.6,23.6,72.3,294.3,27.2,78.8,1007.8,4.0,No rain expected,0,0,80.7
2026-04-16T08:47:54.317702,1,11.5,935.3,24.1,67.2,301.8,28.5,71.7,1005.9,3.5,No rain expected,0,0,81.6
2026-04-16T09:47:54.317702,1,12.0,910.3,24.9,61.9,291.0,30.1,65.0,1006.1,3.6,No rain expected,0,0,81.3
2026-04-16T10:47:54.317702,1,12.4,942.3,24.5,59.8,310.6,29.7,59.5,1005.1,2.4,No rain expected,0,0,81.9
2026-04-16T11:47:54.317702,1,12.2,918.6,25.2,61.5,307.1,31.2,57.7,1006.5,2.1,No rain expected,0,0,79.9
2026-04-16T12:47:54.317702,1,11.9,941.9,26.1,61.3,294.6,32.9,60.9,1004.5,0.8,No rain expected,0,0,77.9
2026-04-16T13:47:54.317702,1,11.7,941.7,26.4,55.4,300.0,31.7,54.8,1005.6,0.9,No rain expected,0,0,78.0
2026-04-16T14:47:54.317702,1,11.4,906.8,26.2,57.6,299.5,31.8,51.4,1005.7,1.4,No rain expected,0,0,78.9
